name,Machine,NumberOfSections,PointerToSymbolTable,NumberOfSymbols,SizeOfOptionalHeader,Characteristics,Magic,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,Win32VersionValue,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,NumberOfRvaAndSizes
E:/sampel/case6_pcdimas/dmp/pid.1196.0x7ff7c4c10000.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,663552.0,192512.0,0.0,233424.0,4096.0,140702134632448.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,860160.0,4096.0,894347.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.12004.0x7ff60b930000.dmp,34404.0,13.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,1876480.0,784384.0,0.0,1174560.0,4096.0,140694732865536.0,4096.0,512.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,2740224.0,1024.0,2695784.0,2.0,49504.0,8388608.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.12088.0x7ff701f80000.dmp,34404.0,8.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,65536.0,53248.0,4096.0,29120.0,4096.0,140698866679808.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,126976.0,4096.0,148567.0,2.0,49632.0,524288.0,49152.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.12352.0x7ff7b4a20000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,30.0,2564096.0,585728.0,0.0,2447072.0,4096.0,140701864165376.0,4096.0,4096.0,10.0,0.0,10.0,0.0,6.0,1.0,0.0,3153920.0,4096.0,3178595.0,3.0,49504.0,524288.0,65536.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.12452.0x7ff79a5b0000.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,8192.0,24576.0,0.0,4880.0,4096.0,140701423304704.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,36864.0,4096.0,71919.0,2.0,49504.0,1048576.0,32768.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.12624.0x7ff629a10000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,28672.0,36864.0,0.0,21376.0,4096.0,140695237099520.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,4096.0,131198.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.12736.0x7ff60b930000.dmp,34404.0,13.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,1876480.0,784384.0,0.0,1174560.0,4096.0,140694732865536.0,4096.0,512.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,2740224.0,1024.0,2695784.0,2.0,49504.0,8388608.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.12904.0x7ff6a01b0000.dmp,34404.0,13.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,2442752.0,686080.0,0.0,914160.0,4096.0,140697224806400.0,4096.0,512.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,3207168.0,1024.0,3188581.0,2.0,49504.0,8388608.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.13008.0x7ff778ca0000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,45056.0,135168.0,0.0,4656.0,4096.0,140700860153856.0,4096.0,4096.0,10.0,0.0,10.0,0.0,5.0,2.0,0.0,184320.0,4096.0,231437.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.1308.0x7ff629a10000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,28672.0,36864.0,0.0,21376.0,4096.0,140695237099520.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,4096.0,131198.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
